X1,title,description,url,publishedAt,content,domain
1675,Fantasy NBA Daily Notes: Young Cavaliers on the rise,"Jim McCormick goes over the key fantasy hoops takeaways from Monday night, including strong play from a pair of rookies in Cleveland, before looking ahead to Tuesday's NBA action.",https://www.espn.com/fantasy/basketball/story/_/id/28778008/fantasy-nba-daily-notes-young-cavaliers-rise,2020-02-25T11:46:35Z,"The Cavaliers secured an exciting overtime win over the Heat in Cleveland on Monday evening thanks largely to the play of two talented rookies. Kevin Porter Jr. slipped late into the draft this past summer, but is starting to reward the Cavaliers' trust in hi… [+5335 chars]",espn.com
1682,Clips fire on all cylinders with return to full roster,"Paul George and Patrick Beverley returned from injuries against the Grizzlies, giving Los Angeles a much-needed boost and a rout of the Grizzlies as LA ended a three-game losing streak.",https://www.espn.com/nba/story/_/id/28776583/paul-george-patrick-beverley-return-help-deliver-clippers-rout,2020-02-25T08:17:57Z,"LOS ANGELES -- Paul George hit a fadeaway shot, followed that up with a 3-pointer off a pass from Patrick Beverley and then threw down a breakaway dunk all in the first four minutes on Monday night.
The LA Clippers had George and Beverley back from injuries … [+3246 chars]",espn.com
1683,Kawhi-led Clippers snap 3-game skid with rout,"Kawhi Leonard scored 25 points, Montrezl Harrell added 22 and the Clippers snapped a three-game losing streak with a 124-97 rout of the Grizzlies on Monday night.",https://www.espn.com/nba/story/_/id/28777329/kawhi-leonard-25-lead-rout-grizzlies-clippers-end-3-game-skid,2020-02-25T06:36:39Z,"LOS ANGELES -- Kawhi Leonard scored 25 points, Montrezl Harrell added 22, and the Clippers snapped a three-game losing streak with a 124-97 rout of the Memphis Grizzlies on Monday.
Leonard had 14 points in the first quarter as the Clippers roared to a 40-14 … [+2070 chars]",espn.com
1686,"Embiid takes over in fourth, finishes with 49","Joel Embiid took over the game when it counted, single-handedly outscoring the Hawks in the fourth quarter 22-20 en route to 49 points and a 129-112 win.",https://www.espn.com/nba/story/_/id/28777098/joel-embiid-49-points-14-boards-taking-fourth,2020-02-25T05:10:26Z,"PHILADELPHIA -- After Trae Young buried a 3-pointer with a half-second to go in the third quarter here at Wells Fargo Center, the Atlanta Hawks led the Philadelphia 76ers 92-91 going into the fourth. A 21-point Sixers lead had evaporated, and the boos rained … [+7526 chars]",espn.com
1687,The intersection of emotion at Kobe Bryant's memorial,"On Feb. 24, thousands gathered in Los Angeles to celebrate the life of Kobe Bryant, his daughter Gianna and seven others who died in a helicopter crash. These were the moments in the margins of the spotlight.",https://www.espn.com/nba/story/_/id/28752900/the-intersection-emotion-kobe-bryant-memorial,2020-02-25T04:06:10Z,"LOS ANGELES -- In the 6 a.m. hour, a line begins snaking down Olympic Blvd.
""It's going to be a crazy day, bro,"" one security guard says to another as people flood the plaza outside Staples Center. Peddlers hawk memorabilia on nearby corners. City bus signag… [+5804 chars]",espn.com
1688,Clippers' Rivers sees catharsis in Kobe memorial,"Doc Rivers attended Monday's Kobe Bryant memorial in Los Angeles and says he felt this was the first time family, friends and the city could start moving on from grieving to celebrating the Lakers great's life.",https://www.espn.com/nba/story/_/id/28776759/doc-rivers-views-kobe-memorial-catharsis-today-help,2020-02-25T03:45:53Z,"LOS ANGELES -- Doc Rivers saw ""adversaries"" all around him at Staples Center, all brought together by the power of Kobe Bryant.
The LA Clippers coach was one of many NBA legends, All-Stars and coaching luminaries on hand Monday for the Celebration of Life fo… [+3489 chars]",espn.com
1689,Clippers' Rivers sees catharsis in Kobe memorial,"Doc Rivers attended Monday's Kobe Bryant memorial in Los Angeles and says he felt this was the first time family, friends and the city could start moving on from grieving to celebrating the Lakers great's life.",https://www.espn.com/nba/story/_/id/28776759/today-help,2020-02-25T03:45:53Z,"LOS ANGELES -- Doc Rivers saw ""adversaries"" all around him at the Staples Center, all brought together by the power of Kobe Bryant.
The LA Clippers coach was one of many NBA legends, All-Stars and coaching luminaries on hand on Monday for the Celebration of … [+2454 chars]",espn.com
1691,Beal 1st since Kobe to score 50 two nights in row,Bradley Beal became the first player since Kobe Bryant to score 50 points in back-to-back nights when he dropped 55 in the Washington Wizards' 137-134 loss to the Milwaukee Bucks on Monday night.,https://www.espn.com/nba/story/_/id/28776665/bradley-beal-first-player-kobe-bryant-score-50-back-back-nights,2020-02-25T03:34:16Z,"Bradley Beal became the first player since Kobe Bryant to score 50 points on back-to-back nights when he dropped a career-high 55 in the Washington Wizards' 137-134 loss to the Milwaukee Bucks on Monday night.
Beal shot 58% from the field -- including 8 of 1… [+908 chars]",espn.com
1693,Pistons recall second-year Thomas from G League,The Detroit Pistons recalled guard Khyri Thomas from Grand Rapids of the G League on Monday.,https://www.espn.com/nba/story/_/id/28776700/pistons-recall-khyri-thomas-g-league,2020-02-25T03:29:06Z,"DETROIT -- The Detroit Pistons recalled guard Khyri Thomas from Grand Rapids of the G League on Monday.
Thomas had foot surgery and has played in only two games for the Pistons this season. He last appeared in a game for Detroit on Nov. 6.
Thomas is in his … [+101 chars]",espn.com
1694,Clips get full roster for only fifth time this season,"Paul George and Patrick Beverley are set to return from injuries against the Grizzlies, giving Los Angeles a much-needed boost.",https://www.espn.com/nba/story/_/id/28776583/paul-george-patrick-beverley-return-give-clippers-rare-full-roster,2020-02-25T03:17:58Z,"LOS ANGELES -- The Clippers will get a much-needed boost with Paul George and Patrick Beverley set to return from injuries against the Memphis Grizzlies on Monday night.
The Clippers (37-19) hope to stop a season-long three-game slide. George returns after m… [+1681 chars]",espn.com
1700,Kemba Walker to miss 3rd straight with sore knee,The Celtics said Monday that Walker was ruled out for Tuesday's game at the Portland Trail Blazers.,https://www.espn.com/nba/story/_/id/28776066/kemba-walker-miss-3rd-straight-sore-knee,2020-02-25T01:41:18Z,"Boston Celtics star Kemba Walker will miss his third straight game because of a sore left knee.
The team said Monday that Walker was ruled out for Tuesday's game at the Portland Trail Blazers.
On Sunday, coach Brad Stevens said Walker's injury is ""not a lon… [+212 chars]",espn.com
1701,Westbrook scratched vs. Knicks with sore thumb,Rockets guard Russell Westbrook will miss Monday's game against the visiting Knicks with a sore thumb.,https://www.espn.com/nba/story/_/id/28775948/russell-westbrook-vs-knicks-sore-thumb,2020-02-25T01:16:56Z,"Houston Rockets guard Russell Westbrook, who is nursing a sore left thumb, will miss Monday's home game against the New York Knicks.
Westbrook attended the memorial service for Kobe Bryant earlier in the day in Los Angeles, but he made it back to the arena i… [+480 chars]",espn.com
1705,G League coach suspended 2 games for tirade,Wisconsin Herd coach Chase Buford was suspended two games after unloading on the officials following his team's loss on Sunday.,https://www.espn.com/nba/story/_/id/28775639/bucks-g-league-affiliate-coach-suspended-2-games-tirade,2020-02-25T00:31:19Z,"Wisconsin Herd coach Chase Buford has been suspended two games without pay following his rant at officials after the Herd's 126-117 loss to the Grand Rapids Drive on Sunday.
The Herd, the NBA G League affiliate of the Milwaukee Bucks, had just blown a big fo… [+1164 chars]",espn.com
1710,Follow live: Pelicans take on Lakers in L.A.,Get a summary of the New Orleans Pelicans vs. Los Angeles Lakers basketball game,https://www.espn.com/nba/game?gameId=401161503,2020-02-25T23:09:07Z,"Philadelphia coach Brett Brown says Ben Simmons has only scratched the surface of his incredible talent, and is confident the Australian can follow a path similar to that of reigning NBA MVP Giannis Antetokounmpo.",espn.com
1711,"Follow live: Bucks, Raptors meet in Eastern Conference showdown",Get a summary of the Milwaukee Bucks vs. Toronto Raptors basketball game,https://www.espn.com/nba/game?gameId=401161500,2020-02-25T23:05:12Z,"Philadelphia coach Brett Brown says Ben Simmons has only scratched the surface of his incredible talent, and is confident the Australian can follow a path similar to that of reigning NBA MVP Giannis Antetokounmpo.",espn.com
1713,Sources: Sixers don't expect Simmons back soon,"Ben Simmons will be re-evaluated in two weeks for nerve impingement in lower back, but there's little expectation that he'd be ready to return to lineup that soon, sources tell ESPN.",https://www.espn.com/nba/story/_/id/28781074/sources-sixers-expect-ben-simmons-back-soon,2020-02-25T21:55:50Z,"Philadelphia 76ers star Ben Simmons will be reevaluated in two weeks for a nerve impingement in his lower back, but there's little expectation he'll be ready to return to the lineup that soon, sources told ESPN.
While there's no timeline for a Simmons return… [+593 chars]",espn.com
1715,LeBron James - 'Never going to be a closure' over Kobe Bryant's death - ESPN,LeBron James - 'Never going to be a closure' over Kobe Bryant's death ESPN Vanessa Bryant's revelation that Kobe bought her the blue dress from 'The Notebook' was news to the movie's costume designer Yahoo Movies Let Kobe Bryant's death be a reminder. Employe…,https://www.espn.com/nba/story/_/id/28780859/lebron-james-never-going-closure-kobe-bryant-death,2020-02-25T21:34:34Z,"EL SEGUNDO, Calif. -- A day after Kobe Bryant and his daughter Gianna were honored with a ""celebration of life"" at Staples Center, LeBron James said his nerves are still raw.
""Emotionally a wreck, like everyone else,"" James said after shootaround Tuesday mor… [+3195 chars]",espn.com
1716,LeBron: 'Never' have closure over Kobe's death,"Los Angeles Lakers star LeBron James says there's ""never going to be a closure"" regarding Kobe Bryant's untimely death.",https://www.espn.com/nba/story/_/id/28780859/never-going-closure-kobe-bryant-death,2020-02-25T21:32:46Z,"EL SEGUNDO, Calif. -- A day after Kobe Bryant and his daughter, Gianna, were honored with a a poignant ""celebration of life"" at the Staples Center, LeBron James said that nearly a month after the helicopter crash, his nerves are still raw.
""Emotionally a wre… [+3199 chars]",espn.com
1734,"Randle, others in limbo as Chinese league on hold",Chasson Randle has twice been unable to sign 10-day contracts with NBA teams because he can't obtain his FIBA letter of clearance from Chinese Basketball Association team due to the coronavirus outbreak.,https://www.espn.com/nba/story/_/id/28780131/chasson-randle-others-limbo-chinese-basketball-association-hold,2020-02-25T19:24:58Z,"As the Chinese Basketball Association remains indefinitely suspended due to the coronavirus outbreak, former NBA players such as Stanford alum Chasson Randle are in limbo waiting to see if or when play will resume.
Players also are waiting to receive concret… [+3334 chars]",espn.com
1768,Mavs' Brunson out with right shoulder sprain,"Mavericks guard Jalen Brunson, who is averaging 8.2 points, 2.4 rebounds and 3.3 assists in 17.9 minuter per game in 57 appearances this season, will miss five games with a right shoulder sprain.",https://www.espn.com/nba/story/_/id/28778162/mavericks-jalen-brunson-right-shoulder-sprain,2020-02-25T13:25:01Z,"Dallas Mavericks guard Jalen Brunson sat out Monday's game and will miss at least the next four games with a right shoulder sprain, coach Rick Carlisle said.
Brunson, who suffered the injury during Saturday's loss to Atlanta, will travel on the team's upcomi… [+413 chars]",espn.com
1770,Pascal Siakam loves the work as much as the game,How has the Raptors forward improved on being the NBA's Most Improved Player? By embracing the work most people never see.,https://www.espn.com/nba/story/_/id/28752450/pascal-siakam-loves-work-much-game,2020-02-25T13:20:04Z,"PASCAL SIAKAM RELISHES the work. The process of getting better drives the Toronto Raptors forward in a way that sets him apart.
""He was always the first one in the gym,"" former teammate DeMar DeRozan said. ""He always came back to the gym at night. He worked … [+8680 chars]",espn.com
1776,Fantasy NBA Daily Notes: Waiver-wire Warriors worth watching,"Jim McCormick goes over the key fantasy hoops takeaways from Tuesday night, including a pair of Golden State talents still widely available in free agency, before looking ahead to Wednesday's NBA action.",https://www.espn.com/fantasy/basketball/story/_/id/28784628/fantasy-nba-daily-notes-waiver-wire-warriors-worth-watching,2020-02-26T11:52:12Z,"One of my favorite concepts in fantasy sports is that of the post-hype sleeper. Marquese Chriss of the Golden State Warriors embodies the concept, as he's a former lottery pick of the Phoenix Suns who lost some of his luster after a few disappointing seasons … [+4801 chars]",espn.com
1785,LeBron's 40-point night includes praise for Zion,LeBron James may have had the upper hand Tuesday night in his first-ever matchup against Zion Williamson -- finishing with a season-high 40 points in the Lakers' 118-109 win -- but he still had plenty of praise for the Pelicans rookie.,https://www.espn.com/nba/story/_/id/28783960/lebron-james-40-point-night-accompanied-high-praise-zion-williamson,2020-02-26T08:52:27Z,"LOS ANGELES -- After treating the crowd at Staples Center to a season-high 40 points in his first matchup against star rookie Zion Williamson, LeBron James strolled to the bench in the final moments of his team's 118-109 win and enjoyed a treat of his own: so… [+4012 chars]",espn.com
1788,Bulls' White has career night vs. AAU mentor CP3,"Playing against his former AAU coach Chris Paul, Bulls rookie Coby White scored a career-high 35 points Tuesday night in a close loss to the Thunder. ""I watch him play just about every time we don't play, so I'm happy to see him doing well,"" said Paul.",https://www.espn.com/nba/story/_/id/28783461/chris-paul-happy-see-aau-mentee-coby-white-thriving-bulls,2020-02-26T05:57:36Z,"CHICAGO -- With a winter storm watch underway Tuesday night, Oklahoma City floor general Chris Paul dressed quickly after leading the Thunder past the Chicago Bulls124-122 to escape with their ninth consecutive road win.
""I've gotta see my family,"" Paul said… [+2512 chars]",espn.com
1789,Giannis: Playoff loss 'on mind' after beating Raps,"""You always remember the last time you play here, the problems you had,"" the reigning MVP said of being back in Toronto for the first time since losing in Game 6 of the Eastern Conference Finals.",https://www.espn.com/nba/story/_/id/28783277/giannis-antetokounmpo-playoff-loss-mind-beating-raptors,2020-02-26T05:48:29Z,"TORONTO -- Tuesday night marked the first time since Giannis Antetokounmpo and the Milwaukee Bucks came back to Scotiabank Arena since losing to the Toronto Raptors in Game 6 of the Eastern Conference Finals.
And, after the Bucks came away with a different r… [+3171 chars]",espn.com
1790,Giannis: Playoff loss 'on mind' after beating Raps,"""You always remember the last time you play here, the problems you had,"" reigning MVP Giannis Antetokounmpo said of being back in Toronto for the first time since losing in Game 6 of the Eastern Conference finals.",https://www.espn.com/nba/story/_/id/28783277/giannis-antetokounmpo-playoff-loss-my-mind-beating-raptors,2020-02-26T05:48:29Z,"TORONTO -- Tuesday night marked the first time since Giannis Antetokounmpo and the Milwaukee Bucks came back to Scotiabank Arena since losing to the Toronto Raptors in Game 6 of the Eastern Conference finals in May.
And after the Bucks came away with a diffe… [+3059 chars]",espn.com
1791,"NBA Power Rankings: Russell Westbrook and the Rockets rise, climb the standings in the West",The Rockets and Clippers enter March riding win streaks as they climb the standings in the West.,https://www.espn.com/nba/story/_/page/powerrankings28783043/nba-power-rankings-week-20-houston-rockets-rise-chase-kawhi-leonard-clippers,2020-02-26T04:29:58Z,"As we enter the last full month of the NBA regular season, the Milwaukee Bucks and Los Angeles Lakers maintain the league's two best records. In what could be an NBA Finals preview, reigning MVP Giannis Antetokounmpo and the Bucks travel to Los Angeles to squ… [+15527 chars]",espn.com
1800,Grizzlies' Clarke (quad) out at least 2 weeks,"Grizzlies forward Brandon Clarke will miss at least two weeks because of a right quad injury, the team announced.",https://www.espn.com/nba/story/_/id/28782329/grizzlies-brandon-clarke-least-2-weeks-quad-injury,2020-02-26T02:18:55Z,"The Memphis Grizzlies said forward Brandon Clarke will miss at least two weeks because of a right quad injury.
Clarke played only three minutes in Memphis' loss to the LA Clippers on Monday, due to what the team initially called right hip soreness.
Accordin… [+450 chars]",espn.com
1812,LeBron out vs. Warriors Thurs. with sore groin,"LeBron James, coming off a 40-point night against the Pelicans, will sit out for the Lakers game against the Warriors Thursday with a sore groin.",https://www.espn.com/nba/story/_/id/28788999/lebron-james-miss-lakers-game-thursday-sore-groin,2020-02-26T23:51:42Z,"LOS ANGELES -- Lakers superstar LeBron James will miss Thursday's game against the Golden State Warriors with a sore groin, the team announced Wednesday.
James, 35, is coming off a season-high 40 points on Tuesday in a win over the New Orleans Pelicans.
Las… [+680 chars]",espn.com
1824,Butler available for Heat after 2-game absence,Heat star Jimmy Butler is available to play Wednesday against the Timberwolves after missing Miami's past two games for personal reasons.,https://www.espn.com/nba/story/_/id/28788508/heat-jimmy-butler-available-play-vs-wolves-2-game-absence,2020-02-26T22:22:37Z,"Heat star Jimmy Butler is available to play Wednesday night against the Minnesota Timberwolves after missing Miami's past two games for personal reasons.
Butler didn't travel with the team for Monday night's game. He also didn't play Saturday night when the … [+499 chars]",espn.com
1825,Butler returns for Heat after 2-game absence,Heat star Jimmy Butler returned to the lineup Wednesday against the Timberwolves after missing Miami's past two games for personal reasons.,https://www.espn.com/nba/story/_/id/28788508/jimmy-butler-returns-heat-lineup-2-game-absence,2020-02-26T22:22:37Z,"Heat star Jimmy Butler was back in the starting lineup Wednesday night against the Minnesota Timberwolves after missing Miami's past two games for personal reasons.
Butler didn't travel with the team for Monday night's game. He also didn't play Saturday nigh… [+498 chars]",espn.com
1832,Bulls' LaVine says rant wasn't directed at Boylen,"Bulls point guard Zach LaVine says he was yelling at a player late in Tuesday's loss to Oklahoma City and not, as some surmised, directing his words at coach Jim Boylen.",https://www.espn.com/nba/story/_/id/28788066/bulls-zach-lavine-says-rant-loss-directed-jim-boylen,2020-02-26T21:19:59Z,"CHICAGO -- A viral video clip of Zach LaVine from Tuesday night has emerged from the Chicago Bulls' 124-122 nail-biting loss to Oklahoma City Thunder that the star guard would like to clarify.
LaVine is spotted on camera mouthing, ""I have f---ing 40 points"" … [+3267 chars]",espn.com
1844,5-on-5: Can LeBron catch Giannis for MVP?,Our NBA experts answer the big questions about the MVP race and other NBA awards.,https://www.espn.com/nba/story/_/id/28787687/5-5-lebron-catch-giannis-mvp,2020-02-26T20:25:54Z,"Reigning MVP Giannis Antetokounmpo helped the Milwaukee Bucks clinch the earliest NBA playoff berth in 15 seasons on Sunday. Meanwhile, LeBron James has the Los Angeles Lakers at the top of the Western Conference, but is that enough to stop Antetokounmpo from… [+9923 chars]",espn.com
1847,Hornets' Monk suspended indefinitely by NBA,The NBA has suspended Charlotte Hornets guard Malik Monk indefinitely for violating the league's anti-drug program.,https://www.espn.com/nba/story/_/id/28787320/hornets-malik-monk-suspended-indefinitely-violating-nba-anti-drug-program,2020-02-26T19:38:31Z,"Charlotte Hornets guard Malik Monk has been suspended indefinitely for violating the NBA's anti-drug program.
The league announced the suspension Wednesday but did not disclose details of Monk's violation.
The NBA also left the suspension open-ended, saying… [+248 chars]",espn.com
1855,Spurs' Aldridge won't play against Mavericks,Spurs forward LaMarcus Aldridge will not play Wednesday against the Mavericks because of right shoulder soreness.,https://www.espn.com/nba/story/_/id/28787013/lamarcus-aldridge-ruled-shoulder-soreness,2020-02-26T18:52:20Z,"San Antonio Spurs forward LaMarcus Aldridge will not play Wednesday against the Dallas Mavericks because of right shoulder soreness.
Aldridge is averaging 18.8 points and a team-leading 7.5 rebounds per game this season.
The Spurs (24-32) enter Wednesday's … [+98 chars]",espn.com
1856,Cavaliers scratch Drummond due to calf injury,"After leaving Monday's game against the Heat, Cavaliers center Andre Drummond has been ruled out for Wednesday's contest against the 76ers because of a calf injury.",https://www.espn.com/nba/story/_/id/28786977/andre-drummond-ruled-76ers,2020-02-26T18:48:40Z,"CLEVELAND -- Cavaliers center Andre Drummond has been ruled out for Wednesday night's game against the Philadelphia 76ers because of a strained left calf.
Cavaliers coach J.B. Bickerstaff said the calf first bothered Drummond in Saturday's game against Miami… [+651 chars]",espn.com
1865,"Embiid fined for flip off of Huerter, cursing on air","Joel Embiid has been fined $25,000 for making an obscene gesture during Monday's Hawks game and using profane language during a live television interview after the win, the NBA announced Wednesday.",https://www.espn.com/nba/story/_/id/28786691/joel-embiid-fined-25000-flipping-hawks-kevin-huerter-cursing-interview,2020-02-26T18:00:26Z,"Philadelphia 76ers center Joel Embiid has been fined $25,000 for making an obscene gesture during a game and using profane language during a live television interview, the NBA announced Wednesday.
Embiid's hand gesture occurred with 17 seconds left in Monday… [+743 chars]",espn.com
1881,A roller-coaster winter has left the Jazz searching for an identity,"From Christmas to late January, the Jazz were the hottest team in the West. But the foundation that has made Utah a dark horse contender has crumbled since.",https://www.espn.com/nba/story/_/id/28779007/a-roller-coaster-winter-left-jazz-searching-identity,2020-02-26T14:17:51Z,"CONFUSION REIGNS AS the Utah Jazz jog back on defense. Mike Conley is scurrying across the floor in search of someone to guard.
It is Monday night in Salt Lake City, and the Phoenix Suns are pushing the ball up the floor after a routine defensive rebound ear… [+9652 chars]",espn.com
1900,Morant on Westbrook: 'He's highly disrespected',"Grizzlies rookie Ja Morant, who played against Russell Westbrook for the first time Wednesday night, said he feels like the Rockets guard is ""highly disrespected,"" saying, ""People take his play for granted.""",https://www.espn.com/nba/story/_/id/28790897/grizzlies-ja-morant-says-russell-westbrook-play-taken-granted,2020-02-27T05:30:51Z,"HOUSTON -- Rookie of the Year front-runner Ja Morant appreciates point guards who combine extreme aggressiveness and extraordinary athleticism, which is why his favorite player as a kid was Russell Westbrook.
In fact, Morant argues that Westbrook should have… [+2946 chars]",espn.com
1911,Sixers' Embiid exits game with shoulder sprain,"With Ben Simmons already sidelined, 76ers All-Star Joel Embiid exited Wednesday night's game against Cleveland with sprain of his  left shoulder.",https://www.espn.com/nba/story/_/id/28789512/sixers-center-joel-embiid-exits-game-shoulder-sprain,2020-02-27T01:28:53Z,"CLEVELAND -- Philadelphia 76ers All-Star center Joel Embiid left Wednesday night's game against Cleveland in the first quarter and was ruled out with a left shoulder sprain.
Embiid appeared to collide with Cavaliers center Ante Zizic while being fouled late … [+614 chars]",espn.com
1915,Ticket sellers voice support for 'all-in' pricing,"Three of the country's biggest ticket sellers told a Congressional committee Wednesday that they would support a federal mandate to disclose ""all-in"" ticket prices, meaning ticketing fees would be revealed up front to fans.",https://www.espn.com/nba/story/_/id/28789321/ticket-sellers-tell-congress-support-federal-mandate-disclose-all-fees-upfront,2020-02-27T00:45:48Z,"Three of the country's biggest ticket sellers told a Congressional committee Wednesday that they would support a federal mandate to disclose ""all-in"" ticket prices, meaning ticketing fees would be revealed up front to fans, instead of only after a fan has ent… [+4976 chars]",espn.com
1921,Follow live: AD leads LeBron-less Lakers into Bay Area,Get a summary of the Los Angeles Lakers vs. Golden State Warriors basketball game,https://www.espn.com/nba/game?gameId=401161518,2020-02-27T23:38:25Z,"To help make this website better, to improve and personalize your experience and for advertising purposes, are you happy to accept cookies and other technologies?",espn.com
1926,Follow live: Blazers vs. Pacers,Get a summary of the Portland Trail Blazers vs. Indiana Pacers basketball game,https://www.espn.com/nba/game?gameId=401161516,2020-02-27T23:19:08Z,"To help make this website better, to improve and personalize your experience and for advertising purposes, are you happy to accept cookies and other technologies?",espn.com
1928,"76ers still evaluating Embiid, who sits vs. Knicks","Already missing Ben Simmons because of a back injury, the 76ers played without center Joel Embiid on Thursday night against New York with a sprained left shoulder.",https://www.espn.com/nba/story/_/id/28795925/joel-embiid-vs-knicks-shoulder-being-evaluated,2020-02-27T23:17:38Z,"PHILADELPHIA -- The Philadelphia 76ers are down two All-Stars.
Already missing Ben Simmons because of a back injury, the 76ers played without center Joel Embiid on Thursday night against New York with a sprained left shoulder.
""It's a painfully obvious bind… [+562 chars]",espn.com
1929,Source: Embiid out a week; no structural damage,"Embiid, who sat out Thursday night's game against the New York Knicks, will be re-evaluated in a week, a source told ESPN's Adrian Wojnarowski.",https://www.espn.com/nba/story/_/id/28795925/source-shoulder-injury-keep-joel-embiid-least-one-week,2020-02-27T23:17:38Z,"Philadelphia 76ers center Joel Embiid does not have structural damage in his sprained left shoulder, a source told ESPN's Adrian Wojnarowski.
Embiid, who sat out Thursday night's game against the New York Knicks, will be re-evaluated in a week, the source sa… [+921 chars]",espn.com
1933,NBA fines Timberwolves $25K for resting Russell,"Minnesota was fined $25,000 by the league for resting D'Angelo Russell at Denver on Sunday.",https://www.espn.com/nba/story/_/id/28795742/timberwolves-fined-25000-resting-dangelo-russell,2020-02-27T22:47:51Z,"The NBA fined the Minnesota Timberwolves $25,000 Thursday for violating the league's player resting policy, the league announced.
The violation occurred when the Timberwolves rested D'Angelo Russell -- a healthy player under the policy -- during Sunday's roa… [+639 chars]",espn.com
1935,Zion Williamson is dominating the offensive glass,"Stopping Zion once isn't enough for opponents, because the No. 1 overall pick follows his own misses like no one else in the NBA.",https://www.espn.com/nba/story/_/id/28795561/zion-williamson-already-one-nba-most-dangerous-players-offensive-glass,2020-02-27T22:20:49Z,"NEW ORLEANS -- Just minutes into his NBA summer league debut, Zion Williamson made his presence felt. New Orleans Pelicans summer league guard Trevon Bluiett released a floater that hit off the back of the rim.
New York Knicks center Mitchell Robinson was ab… [+6503 chars]",espn.com
1937,NASCAR drivers will pay tribute to Kobe Bryant at Auto Club 400,Three NASCAR drivers in particular will be honoring Kobe Bryant at the Auto Club 400 in California.,https://www.espn.com/nba/story/_/id/28795371/nascar-drivers-pay-tribute-kobe-bryant-auto-club-400,2020-02-27T21:33:13Z,"The public memorial service for Kobe Bryant, his daughter Gianna and the others who tragically died with them was on Monday, but the sports world will continue to pay tribute to the NBA legend -- including at the NASCAR race in California this coming weekend.… [+515 chars]",espn.com
1949,Source: Suns' Oubre could miss rest of season,"Suns forward Kelly Oubre may miss the rest of the season with a knee injury, a source confirmed to ESPN.",https://www.espn.com/nba/story/_/id/28794718/source-suns-kelly-oubre-miss-rest-season,2020-02-27T20:00:36Z,"Phoenix Suns forward Kelly Oubre Jr. may miss the rest of the season because of a torn meniscus in his right knee, ESPN has confirmed.
The Suns have probed for possible buyout candidates or free-agent additions to replace Oubre, with the expectation that the… [+387 chars]",espn.com
1976,Kobe Bryant memorabilia up for auction,"Some key Kobe Bryant memorabilia, including two of his Los Angeles Lakers uniforms and cement handprints from his induction into the Grauman's Chinese Theater hall of fame gallery, are going up for sale in April.",https://www.espn.com/nba/story/_/id/28792597/kobe-bryant-handprints-other-memorabilia-auction,2020-02-27T14:26:51Z,"NEW YORK -- Some key Kobe Bryant memorabilia, including two of his Los Angeles Lakers uniforms and cement handprints from his induction into the Grauman's Chinese Theater hall of fame gallery, are going up for sale in April.
Julien's Auctions said Thursday t… [+1354 chars]",espn.com
1984,Fantasy NBA Daily Notes: Wolves finally showing some bite,"Jim McCormick goes over the key fantasy hoops takeaways from Wednesday night, including some new options in Minnesota's lineup, before looking ahead to Thursday's NBA action.",https://www.espn.com/fantasy/basketball/story/_/id/28792310/fantasy-nba-daily-notes-wolves-showing-some-bite,2020-02-27T13:29:42Z,"On Wednesday night, D'Angelo Russell blocked Jimmy Butler in the final seconds of a rare comeback victory for Minnesota. It was his first win in a Timberwolves jersey since joining the team earlier this month. The game also marked Miami's 12th loss this seaso… [+4842 chars]",espn.com
1995,The Lakers will look to improve the non-LeBron offense,"Despite the presence of Anthony Davis, life without LeBron James has been less than impressive for the Lakers (except against the Warriors).",https://www.espn.com/nba/story/_/id/28797810/the-los-angeles-lakers-work-their-offense-lebron-james-rests,2020-02-28T07:55:12Z,"SAN FRANCISCO -- The Los Angeles Lakers hardly ever practice, and shootarounds are even rarer for the veteran squad. So getting Markieff Morris, who signed with the team this week after receiving a buyout from the Detroit Pistons, up to speed takes some creat… [+6636 chars]",espn.com
2000,Draymond ejected; 2 techs short of 1-game ban,Warriors forward Draymond Green was ejected from Thursday's game against the Lakers after picking up two technical fouls in the second quarter.,https://www.espn.com/nba/story/_/id/28797911/draymond-green-ejected-vs-lakers-2-technicals-away-1-game-suspension,2020-02-28T05:09:32Z,SAN FRANCISCO -- Golden State Warriors forward Draymond Green was ejected from Thursday's game against the Los Angeles Lakers after picking up two technical fouls in the second quarter. Green now has 14 technicals on the season -- two more and he will receive… [+872 chars],espn.com
2001,Steph Curry is back: Here's what the Warriors are still playing for,Here are the key questions facing the Warriors as Curry makes his return.,https://www.espn.com/nba/story/_/id/28797847/steph-curry-back-here-warriors-playing-for,2020-02-28T04:51:31Z,"Stephen Curry has just completed his first contact practice in almost four months and Golden State Warriors officials are breathing a collective sigh of relief. Curry, who broke his hand on Oct. 30, is speaking to reporters for the first time since November.… [+10186 chars]",espn.com
2002,"As Steph nears return, here's what the Warriors are still playing for",Here are the key questions facing the Warriors as Curry comes back from breaking his hand in October.,https://www.espn.com/nba/story/_/id/28797847/as-steph-curry-nears-return-here-warriors-playing-for,2020-02-28T04:51:31Z,"Stephen Curry has just completed his first contact practice in almost four months and Golden State Warriors officials are breathing a collective sigh of relief. Curry, who broke his hand on Oct. 30, is speaking to reporters for the first time since November.… [+10160 chars]",espn.com
